"ratID","des_days","muscle","cycle","data"
"rat24",1,"RF",104,5.49995738068715
"rat24",1,"RF",105,11.2000264327909
"rat24",1,"RF",106,2.50570166466928
"rat24",1,"RF",107,4.91217247901503
"rat24",1,"RF",109,7.23387063338095
"rat24",1,"RF",111,5.16789228542554
"rat24",1,"RF",113,5.33521448634452
"rat24",1,"RF",114,6.38999778001305
"rat24",1,"RF",115,3.05241542850786
"rat24",1,"RF",116,11.8663574678636
"rat24",1,"RF",117,5.69349886978249
"rat24",1,"RF",119,1.92725573515409
"rat24",1,"RF",120,6.98177783911737
"rat24",1,"RF",121,3.90403474753382
"rat24",1,"RF",123,5.29384110186318
"rat24",1,"RF",126,9.09349802565139
"rat24",1,"RF",130,7.15368204480215
"rat24",1,"RF",134,5.44235322439275
"rat24",1,"RF",135,3.59454858452532
"rat24",1,"RF",138,3.89849810864304
"rat24",1,"RF",140,6.43742284239667
"rat24",1,"RF",141,8.25424059545596
"rat24",1,"RF",144,3.05907247927949
"rat24",1,"RF",148,5.10251885637396
"rat24",1,"RF",149,3.32020556410869
"rat24",1,"RF",150,3.76077045659724
"rat24",1,"RF",151,3.38722459778747
"rat24",1,"RF",153,3.58163632419535
"rat24",1,"RF",154,2.06685337533157
"rat24",1,"RF",155,5.56050672184662
"rat24",1,"RF",156,2.48573270602233
"rat24",1,"RF",158,4.30582558606227
"rat24",1,"RF",159,2.89443506797373
"rat24",1,"RF",160,8.43007786554482
"rat24",1,"RF",161,6.7536282271457
"rat24",1,"RF",163,5.81253146008072
"rat24",1,"RF",166,5.73029038618792
"rat24",1,"RF",167,3.57184326765158
"rat24",1,"RF",169,2.49022016186518
"rat24",1,"RF",170,4.98892596428845
"rat24",1,"RF",171,4.69538666055327
"rat24",1,"RF",172,2.69422382589773
"rat24",1,"RF",174,3.89363258697588
"rat24",1,"RF",175,2.84280446973038
"rat24",1,"RF",176,3.16684697318741
"rat24",1,"RF",177,4.98040028802943
"rat24",1,"RF",178,2.70719181400599
"rat24",1,"RF",179,4.23503724303407
"rat24",1,"RF",181,9.97578687006684
"rat24",1,"RF",183,4.88901654732188
"rat24",1,"RF",184,5.02326132709559
"rat24",1,"RF",185,7.71606758497779
"rat24",1,"RF",186,3.80377769596739
"rat24",1,"RF",187,3.70928536871888
"rat24",1,"RF",188,2.30530673296862
"rat24",1,"RF",189,3.13551335905107
"rat24",1,"RF",190,4.07044043938936
"rat24",1,"RF",191,4.44972069133608
"rat24",1,"RF",192,2.26806707174367
"rat24",1,"RF",193,4.1918022449904
"rat24",1,"RF",194,7.07696281012284
"rat24",1,"RF",195,2.0523540659169
"rat24",1,"RF",197,11.8740349676365
"rat24",1,"RF",198,7.66452384597797
"rat24",1,"RF",201,7.7074757287934
"rat24",1,"RF",206,5.41679024974952
"rat24",1,"RF",208,7.90716426723538
"rat24",1,"RF",209,5.47514902534993
"rat24",1,"RF",211,5.56350061695935
"rat24",1,"RF",212,8.09341621577238
"rat24",1,"RF",214,5.10853524627283
"rat24",1,"RF",215,7.51851310636367
"rat24",1,"RF",217,8.53379962917958
"rat24",1,"RF",218,10.9775658608385
"rat24",1,"RF",219,4.51815199769363
"rat24",1,"RF",221,2.93664219226217
"rat24",1,"RF",222,3.83585649038998
"rat24",1,"RF",223,4.83360839207788
"rat24",1,"RF",226,4.08133240112814
"rat24",1,"RF",227,5.15908558249597
"rat24",1,"RF",228,9.86383707158035
"rat24",1,"RF",229,1.71818243314726
"rat24",1,"RF",230,8.98377986511158
"rat24",1,"RF",231,10.3143236467621
"rat24",1,"RF",232,5.45886213461882
"rat24",1,"RF",233,2.20408611699676
"rat24",1,"RF",236,4.66268000644313
"rat24",1,"RF",237,9.44427187147704
"rat24",1,"RF",240,4.7933620873002
"rat24",1,"VM",3,0.381563196846318
"rat24",1,"VM",4,0.613458629735144
"rat24",1,"VM",5,1.05226022105187
"rat24",1,"VM",7,1.42846053066412
"rat24",1,"VM",9,1.0912375946237
"rat24",1,"VM",10,0.957041914166836
"rat24",1,"VM",12,1.00892062680501
"rat24",1,"VM",13,1.23020823309733
"rat24",1,"VM",14,1.13589641814128
"rat24",1,"VM",16,1.0354599872735
"rat24",1,"VM",17,1.06239376674933
"rat24",1,"VM",18,0.919446998488767
"rat24",1,"VM",19,0.669178185322247
"rat24",1,"VM",20,0.86809179344995
"rat24",1,"VM",22,0.889008310405419
"rat24",1,"VM",23,0.988613587669713
"rat24",1,"VM",25,1.02202477879883
"rat24",1,"VM",26,1.19560262544338
"rat24",1,"VM",28,0.840225991038686
"rat24",1,"VM",30,1.37423576859143
"rat24",1,"VM",31,1.2318309154505
"rat24",1,"VM",33,1.03667808256566
"rat24",1,"VM",34,0.91922983105889
"rat24",1,"VM",35,0.80230222984567
"rat24",1,"VM",36,0.932011868559105
"rat24",1,"VM",37,0.930191313679548
"rat24",1,"VM",38,0.727023868356751
"rat24",1,"VM",39,0.900349521528735
"rat24",1,"VM",40,0.510629719644088
"rat24",1,"VM",42,1.07979581291086
"rat24",1,"VM",43,1.26489635844173
"rat24",1,"VM",44,1.07275995518387
"rat24",1,"VM",46,0.5549269811889
"rat24",1,"VM",47,0.937934677001693
"rat24",1,"VM",48,0.604272708594451
"rat24",1,"VM",49,0.77198589967536
"rat24",1,"VM",50,0.924002034206357
"rat24",1,"VM",51,0.548896313418325
"rat24",1,"VM",52,1.27157199975577
"rat24",1,"VM",55,1.00320915532835
"rat24",1,"VM",56,0.731578555277965
"rat24",1,"VM",57,0.863267226088712
"rat24",1,"VM",58,1.2710566988554
"rat24",1,"VM",59,0.910545741980238
"rat24",1,"VM",60,0.994202210348645
"rat24",1,"VM",62,0.894583131426992
"rat24",1,"VM",63,1.00204019297489
"rat24",1,"VM",64,1.0078523068954
"rat24",1,"VM",65,0.865910617260992
"rat24",1,"VM",68,0.833851239406739
"rat24",1,"VM",69,1.1056459311241
"rat24",1,"VM",71,0.831946885535993
"rat24",1,"VM",72,0.748387504254045
"rat24",1,"VM",73,0.653281482297119
"rat24",1,"VM",74,0.848470533518471
"rat24",1,"VM",76,0.907758900985263
"rat24",1,"VM",77,0.656761174896296
"rat24",1,"VM",78,0.961425732634094
"rat24",1,"VM",79,0.893298779695809
"rat24",1,"VM",80,0.819888173022258
"rat24",1,"VM",81,0.883833363057805
"rat24",1,"VM",83,0.736618699389245
"rat24",1,"VM",84,0.934247810193032
"rat24",1,"VM",86,0.725410320954913
"rat24",1,"VM",87,0.660186107985972
"rat24",1,"VM",88,0.872071109306091
"rat24",1,"VM",89,0.504300770262302
"rat24",1,"VM",90,0.714206911990822
"rat24",1,"VM",91,0.548457585745114
"rat24",1,"VM",92,0.465722440496444
"rat24",1,"VM",96,0.840200531829222
"rat24",1,"VM",97,0.804420827124796
"rat24",1,"VM",99,0.929408295397844
"rat24",1,"VM",101,0.731545804799362
"rat24",1,"VM",102,0.863423482831864
"rat24",1,"VM",104,0.902551555760234
"rat24",1,"VM",105,0.870442531795929
"rat24",1,"VM",106,0.646522813645045
"rat24",1,"VM",107,0.834714151919518
"rat24",1,"VM",109,0.869991145906064
"rat24",1,"VM",111,0.830427377466204
"rat24",1,"VM",113,0.922555520293
"rat24",1,"VM",114,0.881118107676513
"rat24",1,"VM",115,0.74544417688844
"rat24",1,"VM",116,1.0803117537374
"rat24",1,"VM",117,0.979306897375768
"rat24",1,"VM",119,0.668433309996243
"rat24",1,"VM",120,0.854004281862565
"rat24",1,"VM",121,0.841413934053694
"rat24",1,"VM",123,0.738160999321637
"rat24",1,"VM",126,0.811278419626098
"rat24",1,"VM",130,0.917522578497036
"rat24",1,"VM",134,0.803814911111928
"rat24",1,"VM",135,0.579700772007208
"rat24",1,"VM",138,0.708562622307543
"rat24",1,"VM",140,0.893008769115303
"rat24",1,"VM",141,0.729863305555374
"rat24",1,"VM",144,0.633458062760601
"rat24",1,"VM",148,0.736188675542674
"rat24",1,"VM",149,0.660677836236824
"rat24",1,"VM",150,0.973596257986673
"rat24",1,"VM",151,0.700424904199277
"rat24",1,"VM",153,0.709285322159325
"rat24",1,"VM",154,0.720090823787538
"rat24",1,"VM",155,0.894582119949077
"rat24",1,"VM",156,0.694482358883305
"rat24",1,"VM",158,0.755173952048361
"rat24",1,"VM",159,0.72155863475081
"rat24",1,"VM",160,0.940280830341187
"rat24",1,"VM",161,0.851501209017132
"rat24",1,"VM",163,0.732199511406763
"rat24",1,"VM",166,0.770039091734078
"rat24",1,"VM",167,0.688129388030253
"rat24",1,"VM",169,0.644488418230098
"rat24",1,"VM",170,0.793049782578614
"rat24",1,"VM",171,0.799576013179044
"rat24",1,"VM",172,0.660798483209858
"rat24",1,"VM",174,0.675965959790028
"rat24",1,"VM",175,0.673766289247769
"rat24",1,"VM",176,0.800715191314502
"rat24",1,"VM",177,0.834395048242514
"rat24",1,"VM",178,0.605741029266339
"rat24",1,"VM",179,0.527970273900208
"rat24",1,"VM",181,0.895347163484419
"rat24",1,"VM",183,0.745504351748931
"rat24",1,"VM",184,0.888723286443886
"rat24",1,"VM",185,0.79088583044449
"rat24",1,"VM",186,0.661547525521544
"rat24",1,"VM",187,0.651199700027819
"rat24",1,"VM",188,0.564672535661216
"rat24",1,"VM",189,0.674339438091176
"rat24",1,"VM",190,0.836597682028549
"rat24",1,"VM",191,0.830478734796085
"rat24",1,"VM",192,0.908327072934293
"rat24",1,"VM",193,0.515959358964798
"rat24",1,"VM",194,0.922088365180085
"rat24",1,"VM",195,0.566629482231812
"rat24",1,"VM",197,0.912591848164298
"rat24",1,"VM",198,1.18313551599614
"rat24",1,"VM",201,1.08792449797151
"rat24",1,"VM",206,0.813648585139857
"rat24",1,"VM",208,0.760163492775003
"rat24",1,"VM",209,0.86357750490295
"rat24",1,"VM",211,0.787887699198254
"rat24",1,"VM",212,0.812989313345371
"rat24",1,"VM",214,0.744589107413908
"rat24",1,"VM",215,0.783359467373242
"rat24",1,"VM",217,0.854430917930318
"rat24",1,"VM",218,0.93920302968569
"rat24",1,"VM",219,0.758265195216425
"rat24",1,"VM",221,0.637366250595234
"rat24",1,"VM",222,0.736074770317304
"rat24",1,"VM",223,0.672352278935189
"rat24",1,"VM",226,0.800605280512718
"rat24",1,"VM",227,0.634711103762911
"rat24",1,"VM",228,0.94871875637231
"rat24",1,"VM",229,0.772635233116815
"rat24",1,"VM",230,0.938979996721088
"rat24",1,"VM",231,0.842446931226421
"rat24",1,"VM",232,0.786063706894095
"rat24",1,"VM",233,0.694032499377038
"rat24",1,"VM",236,1.10591279444107
"rat24",1,"VM",237,1.02335199673695
"rat24",1,"VM",240,0.753984668639292
"rat24",9,"RF",1,1.38121294030141
"rat24",9,"RF",2,2.45251788120835
"rat24",9,"RF",3,1.27535340381019
"rat24",9,"RF",5,0.84784687595462
"rat24",9,"RF",7,1.5497913144195
"rat24",9,"RF",8,1.52750367841754
"rat24",9,"RF",9,1.29118788584934
"rat24",9,"RF",10,1.12859049943708
"rat24",9,"RF",11,0.751187193708713
"rat24",9,"RF",13,1.29856725544424
"rat24",9,"RF",16,1.28025746984652
"rat24",9,"RF",18,1.07760550442277
"rat24",9,"RF",19,1.76140177608025
"rat24",9,"RF",20,1.22042401866515
"rat24",9,"RF",24,1.60663715181472
"rat24",9,"RF",27,0.696237259299024
"rat24",9,"RF",29,1.25434069964714
"rat24",9,"RF",30,1.40858428425805
"rat24",9,"RF",31,0.882150748532471
"rat24",9,"RF",33,1.41020559728784
"rat24",9,"RF",34,0.951195525683441
"rat24",9,"RF",35,1.57703591647794
"rat24",9,"RF",38,0.882140893093992
"rat24",9,"RF",39,2.2110126175886
"rat24",9,"RF",42,1.49075074041867
"rat24",9,"RF",43,0.779731025178605
"rat24",9,"RF",45,1.15526984884714
"rat24",9,"RF",47,1.0075281424505
"rat24",9,"RF",48,1.5675184609367
"rat24",9,"RF",49,1.93078579510622
"rat24",9,"RF",50,0.867433265701895
"rat24",9,"RF",51,2.14384578239771
"rat24",9,"RF",52,1.46660659899351
"rat24",9,"RF",53,2.14096806571679
"rat24",9,"RF",54,1.13100833122747
"rat24",9,"RF",55,1.43334206816014
"rat24",9,"RF",57,1.62997692725318
"rat24",9,"RF",59,1.1308630827363
"rat24",9,"RF",60,2.5709129386294
"rat24",9,"RF",61,1.61810400105775
"rat24",9,"RF",62,1.78609551495316
"rat24",9,"RF",63,1.15605754069273
"rat24",9,"RF",65,2.63017643005802
"rat24",9,"RF",66,1.51834670821496
"rat24",9,"RF",68,1.42114558898605
"rat24",9,"RF",70,1.07145831936601
"rat24",9,"RF",73,1.09870719240964
"rat24",9,"RF",75,1.41305697451152
"rat24",9,"RF",76,1.40564933819738
"rat24",9,"RF",77,1.08261579269224
"rat24",9,"RF",78,1.72506212251848
"rat24",9,"RF",79,1.82929254938566
"rat24",9,"RF",80,2.0109228861555
"rat24",9,"RF",82,1.45597862830483
"rat24",9,"RF",84,1.37805899708127
"rat24",9,"RF",85,2.6888534731683
"rat24",9,"RF",86,1.75599441356102
"rat24",9,"RF",87,1.91335311429967
"rat24",9,"RF",88,1.42792660058687
"rat24",9,"RF",89,1.7283747679745
"rat24",9,"RF",92,1.46144268759045
"rat24",9,"RF",93,1.0856714834631
"rat24",9,"RF",95,1.17786942007893
"rat24",9,"RF",96,1.26314430418581
"rat24",9,"RF",97,1.94316365531403
"rat24",9,"RF",101,1.13576925502509
"rat24",9,"RF",102,1.66654295767347
"rat24",9,"RF",103,1.25800722265145
"rat24",9,"RF",104,0.948297088812851
"rat24",9,"RF",105,1.77582919887223
"rat24",9,"RF",106,1.52704055500229
"rat24",9,"RF",107,1.52849536120542
"rat24",9,"RF",108,1.81721658630871
"rat24",9,"RF",109,1.54285454439769
"rat24",9,"RF",112,1.33412952382145
"rat24",9,"RF",113,1.02200740449163
"rat24",9,"RF",115,1.10053956994026
"rat24",9,"RF",116,1.57425019156842
"rat24",9,"RF",117,0.993571974050739
"rat24",9,"RF",118,1.51267059055903
"rat24",9,"RF",119,1.5345550126986
"rat24",9,"RF",120,1.06595011465461
"rat24",9,"RF",121,1.79869339261482
"rat24",9,"RF",122,1.11009404470166
"rat24",9,"RF",123,1.98616524365457
"rat24",9,"RF",124,1.53230212990416
"rat24",9,"RF",125,1.99419482332913
"rat24",9,"RF",126,1.94161356151129
"rat24",9,"RF",127,2.23015185551814
"rat24",9,"RF",128,1.15492718670269
"rat24",9,"RF",129,2.07942700604557
"rat24",9,"VM",1,2.37390608727451
"rat24",9,"VM",2,1.21327623062072
"rat24",9,"VM",3,1.35251151620429
"rat24",9,"VM",5,1.38235476337924
"rat24",9,"VM",7,1.36437465404833
"rat24",9,"VM",8,1.41630379249917
"rat24",9,"VM",9,1.38096920507741
"rat24",9,"VM",10,1.4230437604847
"rat24",9,"VM",11,1.3746806560284
"rat24",9,"VM",13,1.81024360030403
"rat24",9,"VM",16,1.74666800226122
"rat24",9,"VM",18,1.43524227246008
"rat24",9,"VM",19,1.88104482550924
"rat24",9,"VM",20,1.51733187012116
"rat24",9,"VM",24,1.41994988244122
"rat24",9,"VM",27,0.532208497273795
"rat24",9,"VM",29,1.31827526190565
"rat24",9,"VM",30,1.47419580978937
"rat24",9,"VM",31,0.908627526553471
"rat24",9,"VM",33,1.55683768004586
"rat24",9,"VM",34,1.09032176654505
"rat24",9,"VM",35,1.41315527708251
"rat24",9,"VM",38,0.937945291965237
"rat24",9,"VM",39,1.68189982375312
"rat24",9,"VM",42,1.43032356391732
"rat24",9,"VM",43,1.13020879667905
"rat24",9,"VM",45,1.42375951886118
"rat24",9,"VM",47,0.860143901645838
"rat24",9,"VM",48,1.15636023663861
"rat24",9,"VM",49,1.62491843544227
"rat24",9,"VM",50,1.01681450575849
"rat24",9,"VM",51,1.65885336080415
"rat24",9,"VM",52,1.11974179919333
"rat24",9,"VM",53,1.5005791802865
"rat24",9,"VM",54,1.28670960230914
"rat24",9,"VM",55,0.98274733297321
"rat24",9,"VM",57,1.39440277822369
"rat24",9,"VM",59,0.950024797207012
"rat24",9,"VM",60,1.1621394339129
"rat24",9,"VM",61,1.38402427197512
"rat24",9,"VM",62,1.31129113161322
"rat24",9,"VM",63,1.04317608424018
"rat24",9,"VM",65,1.39619381171136
"rat24",9,"VM",66,1.16841225090441
"rat24",9,"VM",68,0.896063933530625
"rat24",9,"VM",70,1.18415591433378
"rat24",9,"VM",73,1.08872149291058
"rat24",9,"VM",75,1.01599018950697
"rat24",9,"VM",76,1.30096907145067
"rat24",9,"VM",77,1.13835889472605
"rat24",9,"VM",78,1.46937734561948
"rat24",9,"VM",79,1.39929389746195
"rat24",9,"VM",80,1.34267846310673
"rat24",9,"VM",82,1.32290799852482
"rat24",9,"VM",84,0.695168449513936
"rat24",9,"VM",85,1.65828431575533
"rat24",9,"VM",86,1.1181464610748
"rat24",9,"VM",87,1.86693100807259
"rat24",9,"VM",88,1.1654385659275
"rat24",9,"VM",89,1.0883667706685
"rat24",9,"VM",92,0.984584606202141
"rat24",9,"VM",93,0.996876178669947
"rat24",9,"VM",95,1.41052552612032
"rat24",9,"VM",96,1.32160557142936
"rat24",9,"VM",97,1.31548553116146
"rat24",9,"VM",101,1.03669657256801
"rat24",9,"VM",102,1.27329509957517
"rat24",9,"VM",103,0.782379643350264
"rat24",9,"VM",104,0.745142465760904
"rat24",9,"VM",105,0.606585351691264
"rat24",9,"VM",106,0.783542797980323
"rat24",9,"VM",107,0.61763972854432
"rat24",9,"VM",108,1.04412928808917
"rat24",9,"VM",109,1.34191127689354
"rat24",9,"VM",112,1.16438391848063
"rat24",9,"VM",113,0.947460824602678
"rat24",9,"VM",115,1.11906202640177
"rat24",9,"VM",116,1.23946805054051
"rat24",9,"VM",117,1.20721801384954
"rat24",9,"VM",118,1.90050546796163
"rat24",9,"VM",119,1.45475571015417
"rat24",9,"VM",120,1.52217313430735
"rat24",9,"VM",121,1.61462656269945
"rat24",9,"VM",122,1.46895953263217
"rat24",9,"VM",123,1.51213984604492
"rat24",9,"VM",124,1.16405041204023
"rat24",9,"VM",125,1.71758499386817
"rat24",9,"VM",126,1.37866718565712
"rat24",9,"VM",127,1.33880856759546
"rat24",9,"VM",128,0.834819209591319
"rat24",9,"VM",129,1.27212167608675
"rat24",45,"RF",1,1.16468870064417
"rat24",45,"RF",2,0.894924048942112
"rat24",45,"RF",4,0.910630639575045
"rat24",45,"RF",5,1.23064945002308
"rat24",45,"RF",7,1.08190087665417
"rat24",45,"RF",8,1.43573595830889
"rat24",45,"RF",9,0.771241758906895
"rat24",45,"RF",10,1.14410521814671
"rat24",45,"RF",11,0.866872004007137
"rat24",45,"RF",12,1.07055779059262
"rat24",45,"RF",13,0.920114541815484
"rat24",45,"RF",14,1.25586549147042
"rat24",45,"RF",17,1.02512446856339
"rat24",45,"RF",18,0.711704296485039
"rat24",45,"RF",19,0.882936207305724
"rat24",45,"RF",20,1.37776848888443
"rat24",45,"RF",21,1.1076341541236
"rat24",45,"RF",23,1.08879438765488
"rat24",45,"RF",24,1.39139996015632
"rat24",45,"RF",25,0.772451284050247
"rat24",45,"RF",26,1.45650467121427
"rat24",45,"RF",29,0.920766216214533
"rat24",45,"RF",30,1.08670257600789
"rat24",45,"RF",31,0.912882341742008
"rat24",45,"RF",32,1.04505529727649
"rat24",45,"RF",33,0.919438101347875
"rat24",45,"RF",34,0.928091365082492
"rat24",45,"RF",35,1.02813518604642
"rat24",45,"RF",36,0.955371779434615
"rat24",45,"RF",37,0.820644599288851
"rat24",45,"RF",38,1.32126351508794
"rat24",45,"RF",39,0.81938910718608
"rat24",45,"RF",40,0.602998803074787
"rat24",45,"RF",41,0.547848615837806
"rat24",45,"RF",44,1.27750559587569
"rat24",45,"RF",45,0.802988140950206
"rat24",45,"RF",47,0.96912971616781
"rat24",45,"RF",48,0.625682677750092
"rat24",45,"RF",49,0.79047055667239
"rat24",45,"RF",50,1.06280399597364
"rat24",45,"RF",51,0.725532341364524
"rat24",45,"RF",54,0.847984592257203
"rat24",45,"RF",55,1.3434941631234
"rat24",45,"RF",56,0.759333382226862
"rat24",45,"RF",57,1.43830657892458
"rat24",45,"RF",58,1.19704835200883
"rat24",45,"RF",59,0.740470863629337
"rat24",45,"RF",61,1.03869091802463
"rat24",45,"RF",63,0.904391274870872
"rat24",45,"RF",64,1.20648398545435
"rat24",45,"RF",65,0.757299498932418
"rat24",45,"RF",66,0.774670319079956
"rat24",45,"RF",67,0.968481689712878
"rat24",45,"RF",69,1.08371721124093
"rat24",45,"RF",73,0.989715100066841
"rat24",45,"RF",75,0.86456341766118
"rat24",45,"RF",77,0.941933343458874
"rat24",45,"RF",78,1.27733920796722
"rat24",45,"RF",79,1.06194097335404
"rat24",45,"RF",80,1.06580081341977
"rat24",45,"RF",81,0.859262962361844
"rat24",45,"RF",82,0.847383552385765
"rat24",45,"RF",88,0.74227046792652
"rat24",45,"RF",91,1.3552795930724
"rat24",45,"RF",94,0.714934708863187
"rat24",45,"RF",95,0.870587571169254
"rat24",45,"RF",96,0.896503119698682
"rat24",45,"RF",97,1.86851554433851
"rat24",45,"RF",98,1.81278942136914
"rat24",45,"RF",100,0.944686869821957
"rat24",45,"RF",101,1.29110251926214
"rat24",45,"RF",102,0.873373793791824
"rat24",45,"RF",105,0.966787177858731
"rat24",45,"RF",109,1.12875415709037
"rat24",45,"RF",110,1.24392886882153
"rat24",45,"RF",111,0.843492963750329
"rat24",45,"RF",112,0.723508554748627
"rat24",45,"RF",113,0.797909261139941
"rat24",45,"RF",114,0.932900198612911
"rat24",45,"RF",115,1.13302330730505
"rat24",45,"RF",116,0.971992959164593
"rat24",45,"RF",117,1.24939164069135
"rat24",45,"RF",121,0.950488139471201
"rat24",45,"RF",122,1.07572995625688
"rat24",45,"RF",123,0.946106522237534
"rat24",45,"RF",124,0.802680933014483
"rat24",45,"RF",125,1.59508541134798
"rat24",45,"RF",126,1.04325089165236
"rat24",45,"RF",127,0.853472483766693
"rat24",45,"RF",131,0.892760946719869
"rat24",45,"RF",132,0.817357200402984
"rat24",45,"RF",133,0.819751535992234
"rat24",45,"RF",134,1.03577872030527
"rat24",45,"RF",135,1.25529201284745
"rat24",45,"RF",136,0.981584138885357
"rat24",45,"RF",137,0.930985885333109
"rat24",45,"RF",138,1.13898744027063
"rat24",45,"RF",139,0.956991250169358
"rat24",45,"RF",140,0.81312397506487
"rat24",45,"RF",141,0.811498465470514
"rat24",45,"RF",142,1.08421422221888
"rat24",45,"RF",143,1.01246336948394
"rat24",45,"RF",147,1.07259416990925
"rat24",45,"RF",148,1.251490220763
"rat24",45,"RF",149,1.29103477868282
"rat24",45,"RF",150,0.98823236715029
"rat24",45,"RF",151,0.943817383073673
"rat24",45,"RF",152,0.869959715281621
"rat24",45,"RF",154,1.12374138414655
"rat24",45,"RF",155,1.3184467644923
"rat24",45,"RF",156,1.40448804406006
"rat24",45,"RF",157,0.994030758131185
"rat24",45,"RF",158,1.02168607549031
"rat24",45,"RF",161,0.920893898901506
"rat24",45,"RF",163,0.965300462192789
"rat24",45,"VM",1,1.30040567127927
"rat24",45,"VM",2,1.30531747383014
"rat24",45,"VM",4,1.57909102063371
"rat24",45,"VM",5,1.46562809787805
"rat24",45,"VM",7,1.38766374038503
"rat24",45,"VM",8,1.42215340281668
"rat24",45,"VM",9,0.886019897826053
"rat24",45,"VM",10,1.36103749857185
"rat24",45,"VM",11,1.08298437783977
"rat24",45,"VM",12,1.33600628141869
"rat24",45,"VM",13,1.05698801492043
"rat24",45,"VM",14,1.26713317788258
"rat24",45,"VM",17,1.2257114172257
"rat24",45,"VM",18,0.855524271339478
"rat24",45,"VM",19,0.914214275072102
"rat24",45,"VM",20,1.80511126407832
"rat24",45,"VM",21,1.24306089219491
"rat24",45,"VM",23,1.45933923749794
"rat24",45,"VM",24,1.53266827108738
"rat24",45,"VM",25,1.05216744606935
"rat24",45,"VM",26,1.46969372720341
"rat24",45,"VM",29,1.1399387443722
"rat24",45,"VM",30,1.26658108190572
"rat24",45,"VM",31,1.33791204950478
"rat24",45,"VM",32,1.34441962038907
"rat24",45,"VM",33,1.03277073526433
"rat24",45,"VM",34,1.01828583656322
"rat24",45,"VM",35,1.3026537166173
"rat24",45,"VM",36,1.09187577128018
"rat24",45,"VM",37,1.02351661319236
"rat24",45,"VM",38,1.38095334894908
"rat24",45,"VM",39,1.14227894557755
"rat24",45,"VM",40,1.13535273366967
"rat24",45,"VM",41,0.718192864728271
"rat24",45,"VM",44,1.79166182272785
"rat24",45,"VM",45,1.10362618139396
"rat24",45,"VM",47,2.14157634212631
"rat24",45,"VM",48,0.975904850367876
"rat24",45,"VM",49,0.895559846237543
"rat24",45,"VM",50,1.504368837831
"rat24",45,"VM",51,1.09388402225038
"rat24",45,"VM",54,0.974198123354433
"rat24",45,"VM",55,1.53500649546349
"rat24",45,"VM",56,1.15941560413094
"rat24",45,"VM",57,1.46526814327389
"rat24",45,"VM",58,1.45885084724974
"rat24",45,"VM",59,1.12067541281212
"rat24",45,"VM",61,1.41958836815015
"rat24",45,"VM",63,0.975089877893451
"rat24",45,"VM",64,1.32286848297952
"rat24",45,"VM",65,0.991660909934679
"rat24",45,"VM",66,0.993119642288606
"rat24",45,"VM",67,1.09180790567321
"rat24",45,"VM",69,1.18438257160728
"rat24",45,"VM",73,1.00818770264498
"rat24",45,"VM",75,1.35363112156649
"rat24",45,"VM",77,1.01342411702355
"rat24",45,"VM",78,1.34814207113311
"rat24",45,"VM",79,1.12863374508948
"rat24",45,"VM",80,1.22481509437059
"rat24",45,"VM",81,0.997482260031651
"rat24",45,"VM",82,1.0162029530702
"rat24",45,"VM",88,0.877241874536047
"rat24",45,"VM",91,1.30006513139567
"rat24",45,"VM",94,1.01761025517794
"rat24",45,"VM",95,0.94693663463701
"rat24",45,"VM",96,0.688748330326784
"rat24",45,"VM",97,0.484106560400353
"rat24",45,"VM",98,1.77691608603134
"rat24",45,"VM",100,1.0132746747019
"rat24",45,"VM",101,1.2449261276944
"rat24",45,"VM",102,1.26247529599626
"rat24",45,"VM",105,1.32887281339438
"rat24",45,"VM",109,1.35217107428319
"rat24",45,"VM",110,1.21529126917745
"rat24",45,"VM",111,1.09576137473809
"rat24",45,"VM",112,0.935139319057731
"rat24",45,"VM",113,1.08587976069148
"rat24",45,"VM",114,1.15234638677646
"rat24",45,"VM",115,1.4399112915009
"rat24",45,"VM",116,1.17362961453078
"rat24",45,"VM",117,1.26866567626564
"rat24",45,"VM",121,1.01387227551578
"rat24",45,"VM",122,1.37997138357328
"rat24",45,"VM",123,1.21729055892723
"rat24",45,"VM",124,1.10212497464355
"rat24",45,"VM",125,1.72098092336546
"rat24",45,"VM",126,1.2754369702803
"rat24",45,"VM",127,0.973845446465628
"rat24",45,"VM",131,1.14021994329726
"rat24",45,"VM",132,1.01303159210534
"rat24",45,"VM",133,1.05388692326535
"rat24",45,"VM",134,1.1427419720259
"rat24",45,"VM",135,1.21687460791886
"rat24",45,"VM",136,1.13920587815318
"rat24",45,"VM",137,1.13836661569934
"rat24",45,"VM",138,1.32185828712573
"rat24",45,"VM",139,1.08279589504534
"rat24",45,"VM",140,1.05061327692575
"rat24",45,"VM",141,1.00783559243052
"rat24",45,"VM",142,1.34479461717862
"rat24",45,"VM",143,1.12898370290859
"rat24",45,"VM",147,1.32926861365215
"rat24",45,"VM",148,1.51861051279718
"rat24",45,"VM",149,1.25136171675436
"rat24",45,"VM",150,1.08791497470431
"rat24",45,"VM",151,1.10177656650671
"rat24",45,"VM",152,1.08633512247928
"rat24",45,"VM",154,1.13240953348169
"rat24",45,"VM",155,1.38605742530014
"rat24",45,"VM",156,1.23746389008833
"rat24",45,"VM",157,0.985042143583232
"rat24",45,"VM",158,1.16304602812543
"rat24",45,"VM",161,1.05012109640953
"rat24",45,"VM",163,1.33699622351525
